ID_Cliente	N_pedidos	Valor	Dist_m_restaurante	Tempo_m_entrega
427286	1	433	1.9	43
427512	27	5805	2.2	51
427874	4	349	3.1	52
427982	8	2732	2.7	41
428054	1	155	3.5	32
428316	1	190	2.6	51
428496	24	7948	2	49
428573	1	673	1.8	33
428585	11	2820	3	39
428629	1	45	2.6	32
428896	1	288	2.8	34
428913	1	423	2.3	44
429333	2	615	3	47
429384	1	81	2.3	40
429424	1	324	1.3	22
429447	1	240	1.2	38
429482	64	6763	2.6	59
429658	6	7032	1.7	27
429703	7	1516	2.3	24
429709	1	367	3	17
429993	1	50	2.8	57
430033	13	5676	0.6	17
430128	16	4654	3	59
430180	6	11824	2.9	45
430226	1	274	1.4	28
430283	18	33	1.3	53
430638	6	1365	1.3	23
430869	1	43	2.1	21
430881	7	227	4.2	32
430991	1	415	2.7	57
431037	1	10	3.8	25
431344	3	1577	4.5	17
431516	2	349	4.1	53
431564	9	5178	0	52
431619	6	3314	0.2	24
431840	1	311	2	39
432046	22	2633	1.4	26
432218	19	361	1.3	47
432304	1	445	1.5	28
432583	25	8471	2.2	39
432625	20	1342	3.9	19
432716	90	8529	2.1	43
433024	1	967	3	31
433068	1	818	2.1	49
433222	35	3118	1.5	32
433261	2	856	1.4	36
433477	2	193	2.2	27
433728	5	1687	3.9	19
433779	4	2223	1.2	31
433855	1	309	2.1	57
433976	1	185	3.6	64
434082	8	2000	2.5	37
434205	4	412	2.4	44
434250	1	262	2.7	56
434379	1	554	2	48
434458	23	1524	2	21
434526	3	583	2.2	30
434566	2	337	2.7	31
434638	17	118	2.9	31
434761	1	294	1.1	45
435051	24	676	3.9	44
435070	4	1997	2.1	17
435169	2	1464	2	61
435223	2	348	1.3	29
435523	5	621	3.7	47
435576	2	268	2.1	53
435658	2	1427	2.9	57
435725	2	564	2	47
435786	1	404	5.9	45
435931	9	548	3.7	38
435954	7	959	3.8	23
435958	1	712	3.4	28
435965	1	10	3.5	46
435980	1	224	3.2	39
435999	3	617	2.3	60
436097	5	2386	2.4	51
436204	2	1858	2.7	16
436255	1	322	1.4	40
436333	2	921	2.4	42
436409	1	670	2.9	43
436810	14	11674	1.3	53
436835	1	468	2.4	26
437276	1	214	1.1	30
437291	4	1231	1	51
437294	2	747	2.7	71
437335	5	316	3.2	61
437368	1	582	2.7	19
437375	1	10	3.3	45
437483	2	199	0.9	44
437567	3	101	2.1	26
437612	4	601	2.4	46
437619	17	7839	3.2	45
437630	7	1590	1.4	19
437650	1	48	0	30
437848	9	6955	2.4	19
437977	1	165	4.6	43
438152	1	592	5	37
438602	1	1839	2.4	58
438717	10	5737	1.8	38
438791	1	91	2.6	28
439066	5	1405	4	24
439218	2	112	3.1	32
439244	3	905	2.4	29
439376	7	3139	3.2	52
439482	1	463	0	34
439529	2	1430	3.1	16
439550	3	242	3.8	33
439825	1	658	3.2	50
439887	1	10	3.7	26
440217	7	1179	1.8	39
440230	2	609	1.7	18
440509	27	7287	2.3	24
440644	7	2998	2	38
440668	1	283	3.5	26
440743	3	1049	2.1	44
440907	5	232	2.3	23
441192	5	1376	3.6	26
441413	1	1334	1	32
441593	1	479	3.8	52
441899	9	2193	2.4	39
442015	16	4439	2.3	58
442095	9	2841	2.5	59
442103	2	308	2.6	50
442313	2	584	2.3	16
442578	9	5977	3.3	32
442785	2	415	2.5	35
442951	11	2849	0.5	36
443155	27	1760	1.7	33
443219	1	343	2.6	24
443898	2	887	3	24
444192	6	857	1.2	55
444260	1	121	1	17
444453	6	1619	2.3	24
444646	6	684	4.1	31
444733	5	251	0.7	21
444824	1	117	2.9	55
444829	3	503	3.2	51
445002	1	1088	0.9	20
445112	31	1389	2.4	23
445115	5	2586	1.8	17
445418	1	1397	2.6	43
445695	3	1304	3	28
445813	23	2012	2.6	43
445838	1	294	3.8	22
445883	1	573	0.9	18
445955	12	7714	2.1	45
446030	24	1878	2.6	45
446226	3	1115	1.1	33
446363	1	195	3.5	54
446438	4	579	1.4	15
446477	13	8957	2.4	36
446515	6	2312	1.2	30
446559	1	387	1.7	61
446648	13	5140	3.9	51
446700	4	2908	2.3	54
446810	1	39	2.4	23
447067	6	2015	2.7	16
447198	3	446	1.5	26
447365	1	10	3.3	33
447394	8	2609	1.6	23
447649	1	293	3.1	55
447691	1	252	1.7	51
447712	3	1298	2.1	45
447945	11	1310	4	38
448174	4	1775	2.5	43
448258	1	206	3.3	15
448483	30	12795	3	52
448568	2	263	2.8	24
448706	2	1267	2.5	42
448860	5	973	3.2	25
448961	4	2276	2.3	25
449172	1	865	2.6	33
449247	97	37642	2.4	19
449264	1	275	4.4	23
449315	1	80	2.5	24
449320	11	3345	2.2	48
449350	5	2391	2.6	33
449409	7	235	3	53
449493	7	4007	3.5	27
449603	12	6923	1.9	24
449675	1	256	2.7	34
449817	2	334	5.1	27
449913	17	4362	1.8	45
450133	2	514	1.6	45
450562	1	451	2.7	50
450584	11	4065	1.7	30
450603	1	289	3.9	30
450667	6	1566	2.9	29
450671	1	176	3.5	45
450899	1	206	3.6	31
450933	1	317	3	64
451051	2	84	0.5	33
451167	3	982	3	55
451421	18	978	2.5	24
451507	1	228	3.2	17
451653	5	1295	0.8	51
451779	1	1407	3	54
451842	2	3144	2.8	48
451858	1	604	4	26
451979	1	394	3.9	59
452028	5	958	0.9	23
452158	3	1428	2	31
452187	2	1411	2.7	41
452414	10	1525	1.4	31
452583	7	3164	2.8	21
452758	1	870	3.5	47
452778	1	38	1.6	27
452786	1	350	2.6	41
453266	1	353	0.6	37
453319	1	10	2.9	48
453497	3	64	2.3	50
453530	1	668	2.6	31
453574	3	332	2.4	34
453595	2	199	3	38
453865	1	139	1.5	21
453976	1	518	1.1	42
454024	2	311	3.4	50
454027	4	2249	3	28
454030	9	286	1.6	36
454118	1	1342	0.2	38
454504	5	1480	1.5	15
454629	24	3752	2.3	31
454956	1	317	1.5	49
454986	3	2736	2.9	57
454993	6	5649	3.2	43
455221	7	2661	3.7	18
455555	1	151	0.6	24
455561	1	1803	1.6	62
455691	3	1244	1.4	45
455704	6	1493	3	41
455869	2	425	3.9	27
455964	5	1413	1.9	38
456067	1	462	2.3	46
456076	2	632	2.1	48
456128	1	239	2.6	55
456446	1	68	3.5	36
456557	8	6136	1.2	16
456595	26	11742	2.1	51
456677	1	151	3.1	22
456766	1	484	2.8	44
456818	1	337	4.1	45
456883	2	1228	3.1	19
456959	78	3694	1	15
456971	1	60	0.6	27
457166	2	662	5	21
457236	6	227	2.1	41
457289	4	139	2.3	35
457327	3	2603	2.8	30
457440	1	32	4	66
457590	2	500	1.6	47
457734	2	885	3.6	28
457742	7	2300	2.4	20
457759	2	1312	2.2	20
458323	15	399	2	29
458334	1	83	3.3	51
458490	3	699	2.2	27
458628	1	102	0.9	53
458722	8	2379	3.7	43
458789	4	509	2.1	40
458939	5	682	2.4	21
458948	2	488	0.2	23
458981	2	23	2.2	48
459056	1	297	0.9	34
459091	1	464	0.6	64
459185	1	924	2.3	17
459241	21	15093	1.6	23
459545	6	1120	3.6	52
459596	1	376	3.4	58
459638	4	2142	2.1	16
459655	3	531	3.3	38
459666	1	571	2.9	49
459967	3	1978	3.6	17
460007	2	1015	0.7	41
460076	2	2623	2.7	23
460621	10	1152	2	45
460650	1	287	4.1	24
460772	1	76	4.8	39
460854	1	195	1.3	20
460874	1	15	1.1	53
461054	6	2796	2.3	50
461175	1	37	2.5	19
461177	1	730	0.4	38
461755	1	236	2.3	50
461808	1	51	2.2	50
461954	1	290	4	20
462000	3	2701	2.5	17
462157	1	288	1.1	32
462327	12	4766	1.5	35
462448	1	293	3.7	49
462637	1	167	1.7	58
462689	6	1619	1.8	38
462894	11	5093	3.4	27
462939	3	1749	2.5	55
462999	3	3580	1.7	56
463131	1	184	1.6	23
463295	9	5495	4.2	66
463440	4	2293	1.3	40
463544	6	689	2.8	43
463604	5	1890	2.6	40
463764	2	193	1	21
463823	5	605	2	28
463911	1	823	2.3	26
464155	1	414	1.9	55
464270	50	9415	1.1	37
464386	11	218	0.6	29
464609	12	1018	2.2	47
464620	1	320	2.3	28
464708	1	582	4.2	17
464750	2	58	1.5	33
464916	2	165	1.9	20
465031	23	3431	2.2	49
465128	5	3363	3.7	18
465230	6	604	1.4	40
465296	1	764	2.3	42
465338	14	1429	0.5	31
465503	2	461	1	34
465552	1	167	3.6	17
466082	8	4080	1.4	30
466110	10	877	2.8	38
466187	2	369	3.1	45
466261	1	355	2.1	59
466850	1	905	2.9	30
466937	5	337	1.2	16
467108	9	999	2.6	51
467224	4	687	2.6	20
467457	2	276	0.8	21
467793	8	1616	2.9	30
467937	2	1397	1.7	42
468012	5	2820	2.5	62
468131	1	742	0.8	21
468202	1	24	1	54
468261	1	414	1.4	21
468341	2	59	0.9	25
468491	2	189	2.8	24
468658	1	686	2.7	52
468778	1	158	3.9	43
468856	2	256	3.5	56
468862	7	3916	2.6	28
469133	4	370	1.3	29
469871	17	3606	2.4	29
470079	2	177	4.4	19
470234	2	1401	1	27
471224	1	319	3.2	40
471230	2	186	0.9	25
471551	5	1791	2.3	53
471784	2	894	2.1	47
471827	1	16	1.8	36
471855	1	683	4.5	29
471963	1	771	2.6	53
472148	1	452	3.9	19
472157	4	385	2.2	50
472479	2	1112	3.4	33
472878	2	689	3	24
472961	2	42	3.5	23
473094	1	970	2.5	54
473104	19	3683	1.9	35
473113	1	55	1.7	21
473475	8	2550	2.4	18
473478	1	10	2.6	15
473583	4	382	2.5	17
473798	1	325	3	45
473818	1	498	2.1	29
473824	1	327	2.1	38
473936	9	1539	2.1	39
474242	1	282	2.1	66
474269	5	2387	1.6	38
474721	1	61	2.5	17
474814	3	195	2.4	30
474827	2	11	1.8	29
474866	1	206	0.1	23
474883	10	5247	2.3	41
474997	1	436	2.4	39
475006	1	117	2.4	39
475653	1	241	1.9	16
475911	3	4648	2.3	51
475980	1	159	1.5	18
476348	5	4397	2.6	19
476384	37	13740	1.4	26
476426	20	7280	1.9	26
476692	1	306	1.2	34
476697	2	945	2.8	45
476761	1	364	1.8	33
476979	9	6937	2.6	21
477032	1	285	4	29
477090	2	343	3.3	27
477139	5	521	3.6	33
477167	1	30	3.3	52
477236	6	2640	1.4	28
477415	2	175	3.1	50
477430	6	5070	3.5	30
477505	6	3061	0.3	52
478067	6	439	2.3	25
478551	1	322	1.5	28
478679	1	91	2.3	23
478816	1	369	2.5	41
478878	1	251	3.5	53
478944	3	434	2.7	60
479103	2	1469	3.2	53
479188	3	457	4.2	65
479295	2	252	1.4	49
479575	4	1592	3.6	25
479719	11	1375	1.1	30
479904	1	567	1.8	48
479910	5	825	2.7	27
480014	1	293	2.3	36
480061	45	4240	1.7	31
480080	1	819	2.1	66
480115	4	2163	2.3	42
480142	2	96	4	48
480287	1	221	4.3	53
480304	3	24	1.2	22
480457	1	98	2.1	63
480516	2	239	0.7	19
480675	47	14225	2.4	58
480730	1	461	1.8	49
480790	4	3082	2.2	46
480831	8	1017	0.9	22
480838	1	100	1.4	37
480851	12	3331	1.6	49
480928	1	116	0.3	22
480944	5	1115	2.9	20
480977	1	30	1.7	37
481100	1	415	3	15
481110	1	134	3.2	65
481215	1	190	3.2	37
481264	1	153	2.2	59
481422	2	111	3.5	36
481470	1	330	2.2	41
481527	1	567	1.4	33
481552	1	500	0.5	49
481579	1	688	2.2	36
481614	9	1311	3	36
481641	14	552	1.9	37
481978	2	1355	2.8	48
482163	1	265	2.3	36
482311	1	21	1.9	15
482424	17	962	1.4	56
482429	8	2311	2.9	16
482438	1	450	2.2	56
482448	7	7590	2	17
482575	35	3509	2.8	32
482727	1	455	3.7	50
482842	1	473	3.9	37
483025	1	949	2.3	56
483072	2	896	3	31
483287	1	776	0.4	27
483292	10	14248	1.7	58
483519	7	528	3.3	68
483683	1	54	0.9	45
483733	5	1718	3.5	43
483778	5	3522	3.4	45
483812	2	919	2.6	37
483967	4	966	1.5	32
484050	3	226	2.7	62
484140	3	409	1.8	27
484149	2	1749	3.8	48
484623	2	306	2.1	46
484719	4	2025	3	41
484910	8	1685	2.2	20
485521	4	1863	0.9	28
485659	21	6258	2	45
485710	2	288	1.7	45
485958	1	179	4.1	61
486146	1	739	1.4	39
486177	1	108	2.7	55
486357	4	1048	3.8	42
486433	13	4253	1.5	26
486525	7	623	0.8	40
486536	3	2042	2.4	30
486638	1	555	1.1	20
487140	30	15159	3.3	56
487202	1	540	1.6	21
487206	1	256	2.8	47
487349	4	2790	3.8	22
487653	4	2090	3.3	52
487654	2	647	2.7	44
487904	4	1603	3.1	56
488088	1	133	3.9	48
488097	2	231	2.8	17
488107	4	612	2.7	55
488319	1	91	2.3	58
488331	2	370	2.6	44
488336	4	2782	2.9	42
488375	1	41	1.7	35
488443	31	7178	3.7	36
488575	4	162	3	21
488850	3	1038	2.1	50
489488	3	549	3.6	47
489834	15	6114	3.7	27
489911	11	5115	2.7	58
489957	3	3761	2.9	58
490018	3	36	3.2	50
490073	51	40523	0.6	56
490234	1	373	1.9	23
490364	1	541	1.7	30
490531	13	1360	2	31
490566	3	400	3	33
490622	1	99	0.7	56
490814	1	225	3.1	67
490820	1	43	0.7	33
490821	3	172	1.8	57
491005	5	256	4.1	23
491141	1	956	1.4	66
491146	1	562	2.8	32
491515	1	451	1.9	61
491558	2	422	3.4	49
491601	2	816	3.1	58
491612	1	465	3.5	48
491796	1	15	1.4	20
491928	3	701	1.8	34
491948	14	5725	2.9	62
492537	1	134	2.8	47
492687	3	1792	2.4	63
492743	1	24	3.1	51
492807	2	1840	1	40
492817	1	858	1.9	50
492974	30	10117	2.2	57
492980	9	4092	1.7	19
493016	12	6122	2.7	16
493018	3	377	1.6	55
493269	1	47	3.3	63
493480	3	1015	1.7	41
493532	4	1692	3.1	39
493556	1	184	2	41
493607	11	136	1.7	31
493871	10	4767	3.2	53
494437	15	6031	2.5	46
494456	2	607	2.7	18
494483	1	332	2.2	50
494652	1	3455	1.4	19
494671	31	2957	2.5	52
494878	20	7024	2.5	32
494979	1	72	1.4	28
494991	1	141	0.1	20
495041	5	4934	1.9	40
495051	1	613	1.7	19
495073	1	232	2.6	43
495119	7	322	2.9	29
495330	2	461	1.9	20
495485	1	343	0.4	35
495678	31	7681	3	30
495680	5	674	3.2	40
495785	13	6045	0.7	50
495981	11	915	2	43
496127	19	698	2.2	51
496274	1	17	1.3	41
496471	2	1302	1.2	31
496481	4	3431	3.3	18
496484	41	10440	2.8	18
496553	5	2074	1.4	47
496628	8	1551	1.9	50
496630	3	75	3.3	26
496632	1	395	4.2	37
496636	1	57	4.4	58
496667	8	1901	2.3	41
496754	1	59	3.4	52
496920	9	535	2.7	28
497029	3	48	1.3	42
497301	3	1221	2.6	62
497501	2	896	0.8	18
497566	1	142	5	29
497728	4	2524	0.3	30
497741	14	9300	3.2	34
497756	1	45	0.6	27
497784	10	3149	2.9	57
498116	14	8182	2.8	36
498140	1	134	3.4	47
498183	1	153	3.2	34
498347	1	240	3	35
498576	1	543	2	16
498586	18	1477	3.2	18
498643	1	219	0.9	33
498705	2	1703	1.4	53
498745	3	691	4	33
498755	3	1161	4.4	25
498901	1	188	3.2	22
499394	6	4568	1.6	32
499465	30	6149	1.7	46
499522	1	597	2.9	32
499817	7	1632	2.5	30
499832	1	407	0	16
499836	1	587	0.9	43
500218	2	938	2.5	28
500279	1	86	3.6	30
500363	1	447	2.4	63
500415	2	585	1.6	48
501304	1	580	2.5	68
501429	42	18118	3.3	33
501747	5	539	1.8	35
501767	19	2731	2.5	50
501841	1	687	2.5	44
501875	1	207	1	33
501930	1	514	2.4	45
501997	5	1892	3.4	38
502222	1	99	0	26
502373	2	504	1.7	29
502588	7	279	3.4	16
502618	16	127	3.4	16
503132	2	1243	1.5	35
503265	4	517	2.9	41
503468	1	2105	4.3	46
503607	15	8227	2	18
503667	1	298	2.7	34
503769	1	369	3.4	20
503956	9	2141	3.1	21
503986	1	315	2.4	35
503990	5	1680	2.6	16
504208	5	1675	3	64
504312	13	3957	2.3	38
504313	28	9390	2.3	16
504852	2	618	3.1	53
504862	2	383	4.6	24
504935	2	3294	2.2	21
505074	37	12708	1.5	56
505159	1	10	3	55
505180	6	654	1.6	43
505185	1	596	0.8	23
505249	2	460	3.7	28
505716	3	125	1.5	54
505874	1	352	5.1	27
505909	13	5309	1.6	19
506046	2	593	2.5	31
506179	10	2736	2.9	44
506369	18	1036	2.7	50
506473	2	259	3.6	16
507189	1	81	2.4	46
507216	2	589	1	49
507635	7	252	3.7	49
507656	2	1313	1.7	44
508090	2	1292	3	37
508283	2	431	2	15
508439	1	91	2.4	64
508744	1	275	4.2	33
508803	7	2063	1.8	38
508886	1	148	1.9	18
508890	1	81	3.9	58
509232	1	688	1.1	59
509507	4	914	3.1	57
509635	20	3251	0.7	42
509652	88	48517	1.6	38
509761	1	539	0	16
509930	1	186	3.7	39
510230	2	560	1.9	23
510261	9	1948	1.7	22
510406	1	496	3.9	55
510523	2	932	2.1	24
510737	2	3763	3	33
511045	4	2241	3.9	58
511052	2	291	2.8	48
511660	1	41	3.7	53
511693	3	257	1.5	25
511698	10	7196	1.9	54
511971	11	5883	2	32
512508	1	70	1.7	49
512783	1	417	4.1	29
512788	6	2040	3.3	57
512948	1	30	1.8	23
512991	38	8999	3.2	39
513151	7	3773	2	43
513190	2	1183	2.4	51
513214	1	461	2.5	61
513388	3	694	2.9	37
513593	1	525	1	31
513704	1	393	3.4	21
513714	5	2584	2	47
514215	27	15318	2.2	39
514639	54	28583	2.2	30
515134	1	241	3.3	18
515399	1	351	1.3	30
515406	8	4161	0.7	51
515425	1	827	1	21
515428	1	163	4	34
515447	1	112	3.1	36
515740	1	194	0.1	30
515810	1	13	2.3	51
515859	1	377	4.1	61
515972	2	771	1.5	32
516032	10	482	3	41
516356	1	627	2.8	36
516371	1	491	1.5	45
516447	1	241	2.3	51
516476	16	8862	2.7	56
516544	3	22	3	35
516712	2	324	2.3	49
516782	1	1328	3.1	47
516946	2	1488	1.1	19
517240	8	1404	2.7	21
517348	14	1016	2.6	25
517500	8	3868	3.2	44
517758	2	1109	1.5	31
517811	1	602	2.8	22
517999	3	786	1.4	42
518176	2	414	2.1	19
518239	3	500	1.3	27
518303	1	384	2.4	49
518354	1	486	1.6	32
518410	1	26	1.2	31
518505	2	255	2	21
518523	2	1531	2.9	36
518564	1	856	1.2	49
518602	1	558	1.4	22
518677	5	519	1.7	50
518868	16	2418	1.5	40
518945	1	10	2.7	55
519318	1	408	3.2	16
519373	1	302	1.9	33
519466	6	2369	2.5	31
519483	4	208	1.2	29
519901	4	2173	2	56
519977	63	16979	1	48
520370	1	206	1.1	34
520380	2	941	0.9	22
520457	2	1600	2.8	27
520527	5	2307	0.6	40
520706	1	25	2.7	24
520832	1	22	1.5	35
520925	2	1156	3.1	24
520997	10	769	1.1	20
521002	3	1868	3.7	45
521081	1	79	1.8	32
521117	2	617	1.2	41
521198	3	1418	2.8	49
521409	1	505	1.4	34
521465	1	540	0.1	41
521551	124	43991	2.6	20
521608	2	1202	3.6	58
521821	2	925	2.3	39
521839	1	626	3.4	28
522074	1	510	0.1	48
522311	60	6073	2.2	47
522489	10	872	1.9	41
522500	10	2151	3.1	60
522523	4	4112	2.2	53
522526	1	901	2.1	57
522530	7	1309	3.4	16
522569	3	2858	3.5	43
522622	8	5694	2	44
523003	5	1232	2	24
523131	4	644	1.1	44
523147	1	113	0.8	49
523355	1	444	1.8	55
523651	9	2235	1.8	51
523657	2	1496	2.6	41
523659	2	2971	3.6	65
524021	1	496	3.6	22
524217	10	8338	2.4	18
524296	14	550	3.2	49
524525	3	168	2.4	23
524714	1	2210	1.8	35
524767	2	387	1.8	48
524768	32	3979	2.3	42
524911	2	2861	1.9	39
524948	38	19188	3	53
525276	1	206	0.7	45
525494	1	98	3.6	24
525664	3	308	1.7	29
525741	1	898	3.3	49
525866	13	2080	2.8	40
525870	2	752	2.9	44
526103	1	703	0	21
526174	42	11455	3.2	36
526244	3	504	0.7	34
526343	2	447	2	56
526446	2	107	0.5	56
526518	6	3408	1.9	31
526659	1	286	2.3	59
526846	39	9605	2.5	37
527010	1	328	2.3	24
527248	1	139	2.1	28
527311	2	896	3.9	44
527406	1	310	2.3	15
527879	3	1700	2.3	60
527908	1	282	3.1	56
527976	3	795	3.2	46
528021	4	1589	3.2	43
528197	1	97	1	34
528280	1	141	3.6	54
528294	3	1289	1.7	32
528572	6	1659	2.7	27
528600	4	1918	2.9	21
528746	1	547	4	59
528753	1	445	3.5	38
528825	2	860	3.5	20
529134	2	425	1.3	19
529171	1	473	1.7	53
529421	1	1123	2.2	33
529482	1	93	4.6	47
529488	1	244	3.7	33
529786	1	175	3.2	46
529873	3	1130	2.7	41
529889	1	427	1.4	39
529905	11	1808	3.2	64
530004	1	80	3.5	54
530161	3	463	3.1	20
530262	7	1261	1.9	42
530311	45	7739	2.8	54
530699	5	1002	2.8	40
530713	14	3142	2.4	30
531036	2	899	4.3	51
531056	1	657	3.1	24
531166	1	192	1.5	16
531238	2	279	3.2	44
531633	1	90	1.2	28
531912	15	4879	0.5	37
531916	1	249	1.6	45
532044	1	455	3.8	49
532120	1	416	2.3	35
532310	9	3483	2.3	28
532383	16	7576	3.4	49
532512	1	217	1.9	20
532514	15	8384	2	16
532580	1	743	1.5	36
532783	31	2100	2.2	49
532787	1	602	3.8	39
532931	3	917	2.1	45
533299	2	921	4.5	52
533392	2	383	1.4	30
533393	3	1214	0.6	18
533470	39	2906	1.1	46
533625	4	10	2.5	28
533721	1	389	2.2	18
533967	1	196	1.6	18
534085	6	1345	1.6	47
534111	2	1288	1	27
534115	1	872	2.9	32
534405	4	480	2.2	20
534406	1	550	3.4	75
534407	1	223	2.8	52
534499	3	587	1.9	30
534529	1	1015	2.9	25
534671	1	376	3.2	40
534716	1	81	1.8	28
535065	1	18	0.2	21
535218	1	659	2	20
535312	1	71	0	26
535367	2	1244	3	53
535368	2	2222	4.8	31
535653	18	2022	2	57
535658	12	4608	3	39
535882	18	6249	2.7	53
535948	1	535	2.1	40
536011	6	4086	2.8	55
536103	6	3141	2.2	21
536132	1	286	3.7	28
536292	2	500	0.3	41
536314	27	3385	2.6	34
536324	1	112	3.2	17
536573	11	599	2.4	23
536581	1	361	3.6	56
536612	3	1118	2.7	55
536659	1	26	0.8	31
536907	1	65	0.1	45
537103	1	365	2.8	39
537239	4	538	3.7	35
537629	1	346	1.7	30
537662	2	18	1.9	56
538062	7	1049	2.2	20
538259	6	1410	1.9	44
538268	2	1656	3.3	22
538285	2	912	4	61
538458	35	24403	2.4	27
538733	2	1527	1.3	26
539158	8	2162	2.9	47
539187	1	804	4.8	50
539228	1	126	2	50
539320	5	234	2.7	38
539507	2	1656	1.8	30
539689	1	101	0.9	49
539908	3	3014	3.4	45
540030	2	29	1.5	29
540039	1	142	0.5	24
540245	4	440	1.6	60
540335	2	530	3.7	44
540604	3	474	4.2	22
540609	3	3304	1.7	23
540705	1	191	0.4	21
540755	12	3143	2.7	41
540819	20	8916	3.7	55
540852	2	903	1.8	62
540919	1	407	2.7	35
540979	14	3053	2	52
541063	9	1725	1.6	33
541414	2	316	0.7	30
541516	2	977	1.8	50
541645	3	692	3	28
541715	1	2258	2.2	55
541929	3	517	3.2	19
541954	1	67	1.4	47
542082	1	146	0.8	61
542125	1	167	3.4	20
542267	3	129	4.4	52
542390	1	528	0.1	33
542637	2	551	2.6	47
542920	4	1608	2.4	52
543214	1	189	2.3	31
543439	13	2024	1.5	52
543524	1	880	4.3	57
543595	3	108	1.5	22
543814	1	431	3.8	65
543915	1	675	4.1	47
544217	1	194	1.9	18
544219	25	18476	1.9	42
544489	2	2934	2.7	48
544682	2	565	0.1	36
545073	10	8699	3.6	21
545091	1	558	0.9	20
545123	7	1427	2.3	56
545261	4	135	0.2	19
545296	1	830	2	50
545890	1	551	0	48
545959	1	424	3.1	40
546173	9	2975	1.8	18
546227	1	60	2.1	45
546235	3	636	1.8	31
546488	3	232	1	20
546499	2	174	2.9	26
546526	1	504	1.4	49
546531	1	763	0.6	21
546539	2	392	4.2	16
546570	4	563	2.7	22
546842	3	412	1.3	54
546909	3	1841	1.9	46
546958	6	1152	1.1	31
546962	1	205	1.1	34
547100	1	601	1.7	60
547349	1	184	3	36
547413	1	410	0.7	27
547511	9	3922	1.5	30
547649	4	1973	2.2	19
547664	3	1654	4.1	38
547787	2	523	1.6	17
547829	1	433	0.2	53
548030	68	5304	2.3	33
548164	1	204	3.5	19
548246	1	323	2.4	40
548419	1	197	2.4	19
548450	4	1771	2.1	23
548494	6	2807	2.1	29
548504	1	398	0.3	51
548614	1	391	1.8	45
548682	1	477	4.4	20
548951	11	4754	2.2	52
549117	1	399	2.8	46
549487	1	87	2.6	21
549549	1	227	0.5	57
549589	15	7512	0.6	41
549596	1	667	1.3	37
549672	3	470	2.5	44
549719	3	1682	2.5	58
549843	2	238	1.5	39
549897	1	10	3.8	42
550121	6	156	2.6	28
550137	6	1546	3.6	46
550203	1	1137	3.6	48
550214	3	483	2.1	59
550331	40	6795	2.5	41
550745	6	2196	2	15
550984	2	1075	1.4	42
551028	1	155	1.3	15
551209	1	505	1.1	44
551405	1	268	1.3	46
551552	4	913	2.9	16
551640	1	325	3.6	22
551650	2	7173	3.2	27
551752	2	1600	3.7	36
551766	2	570	2.3	31
552240	1	311	1.6	49
552437	2	886	4.1	32
552488	3	2634	2.9	38
552778	4	1959	3.7	34
552783	12	8762	3.4	22
552833	27	2513	1.9	41
552863	2	775	3.3	28
553155	4	527	2.4	32
553176	3	534	1.2	24
553222	2	84	2.7	18
553610	4	2165	2.2	41
553651	3	1222	1.9	19
554316	1	1048	1.9	47
554346	1	474	4.3	70
554375	1	888	3.6	52
554400	2	319	4.3	39
554521	1	235	1	54
554527	3	67	1.6	38
554783	2	2688	2.2	33
554937	1	134	2.8	28
554944	1	286	3.7	23
554945	16	2667	2.9	16
554983	3	1366	1.9	44
555135	2	1763	1.7	31
555553	17	8685	1.6	24
555782	14	4831	2.7	42
555939	2	534	2.6	42
556079	1	185	2.6	23
556116	8	3755	2.8	53
556303	1	502	0.3	32
556324	1	116	2.6	22
556560	1	835	3.5	24
556608	1	838	0.8	63
556695	1	178	2.7	56
556722	3	1844	2.2	23
556871	2	127	1.4	56
556919	6	2321	2.3	36
556958	1	277	2	44
557017	2	3125	3.8	28
557258	2	1042	2.5	22
557374	1	437	1.3	56
557521	3	2357	1.4	52
557601	3	955	0.6	47
557766	1	154	2.4	21
557929	11	2096	3.2	24
557992	1	686	2.5	23
558156	1	285	2.7	37
558237	1	578	3.3	62
558406	1	209	4.7	51
558565	23	8093	3.4	45
558642	2	398	2.5	36
558728	1	334	3.9	22
558788	2	414	4.6	50
558836	2	343	2.8	35
559024	1	404	2.5	50
559396	2	296	1	40
559409	3	1864	2	52
559669	17	6663	1.4	19
559850	1	334	0.6	37
560012	1	891	2.2	22
560302	1	34	1.3	27
560405	49	1887	3.1	23
560622	5	808	1.7	56
560827	1	71	3.2	24
560841	7	2078	2.4	35
561155	1	38	1.3	23
561295	18	8821	2.5	45
561343	2	206	2.5	20
561672	1	138	1.5	57
561804	9	420	2.2	35
561842	2	1226	2.7	38
562050	3	87	2.7	19
562159	6	2610	1.3	55
562203	3	281	0.9	56
562390	1	140	1.7	41
562622	1	169	3.4	48
562753	1	361	3.8	25
562802	1	685	3	67
562829	1	1323	3.1	45
562886	31	3632	2.1	38
562924	1	629	0.6	37
563003	1	628	1.4	30
563040	1	130	3.5	26
563045	45	29229	2.2	49
563234	5	642	2.6	16
563300	1	373	3	53
563421	1	746	2.5	53
563495	9	4155	2.7	36
563592	6	409	2	36
563648	2	930	0.2	35
563721	5	1229	1.3	24
